Model,Category,Name,Price/Details,Image URL
Trailhunter,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7536/32/175bf3500dbdb7fbdc8bf42d4eebdb58ed0a187d43551e224667c566a6c05a89.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7536/566/ec1789be72917d3e69eff8cbb3742b8f8afe258e34bad1d72305c309a9bf83c9.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7536/546/8fadab9a25c7036d3d3fd5ae4656d41ddf198a021a99e42ca43ec07e3068fda7.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7536/314/6c1915d24ffa6636c6b59f51c568a114a3a3c2b74210c671afac051bb2c3305a.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Trailhunter,Interior,Mineral SofTex® *,Included,N/A
Trailhunter,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
Trailhunter,Transmission,8-Speed Automatic Transmission,Included,N/A
Trailhunter,Drivetrain,4-Wheel Drive,Included,N/A
Trailhunter,Add-On,Towing Technology Package,$850 MSRP,N/A
TRD Pro,Exterior,Mudbath with Black roof,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7598/895/7a366fb7d3a669735ccb14c78f2e2b6f740cdc99bc2adb7e214539ab93fb6437.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Ice Cap with Black roof,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7598/754/8f907bc28a24238d5ceda5d7ac8c47541e7b253b39d966e0c033ad3a443edd35.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Underground with Black roof,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7598/526/37b706163d407403f9597af8bd4933a0f94155ad850b369dd0ccf35909a79961.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7598/185/f1b89a51696c0bd00314085642529fbfbb48eb09a7deda5053671c0523435bc5.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Pro,Interior,Black SofTex® *,Included,N/A
TRD Pro,Interior,Cockpit Red SofTex® *,Included,N/A
TRD Pro,Engine,i-FORCE MAX 2.4L 4-Cyl. Turbo Hybrid Powertrain,Included,N/A
TRD Pro,Transmission,8-Speed Automatic Transmission,Included,N/A
TRD Pro,Drivetrain,4-Wheel Drive,Included,N/A
TRD Pro,Add-On,Towing Technology Package,$850 MSRP,N/A
